id,name,tamil,category,type,price_rs,mrp_rs,wholesale_rs,unit,pack,in_stock
2004,LOLLY 1RS,,Chocolates & Candy,candy,50.0,60.0,48.0,1 unit,,Yes
1002,LOLLY LUVIT 5RS[48],லொலி லுவிட் 5₹(48),Chocolates & Candy,candy,212.0,240.0,210.0,1 unit,48,Yes
2213,LOLLY POP GLUCOSE 5RS,,Chocolates & Candy,candy,210.0,240.0,200.0,1 unit,,Yes
1514,LOTTIE CHOCO PIE 10RS,,Chocolates & Candy,chocolate,155.0,200.0,150.0,1 unit,,Yes
2240,LOTTIE CHOCO PIE 15RS,,Chocolates & Candy,chocolate,230.0,270.0,228.0,1 unit,,Yes
526,MALKIST CHOCO 5RS,மால்கிஸ்ட் சாக்கொ 5₹,Chocolates & Candy,chocolate,140.0,150.0,160.0,1 unit,,Yes
1267,MELODY 1RS BIG PKT,மெலழ 1₹ பெரிய பாக்.,Chocolates & Candy,candy,92.0,100.0,86.0,Packet,,Yes
1158,MELODY 1RS SMALL PKT,மெலழ 1₹ சிறிய பாக்.,Chocolates & Candy,candy,45.0,50.0,44.0,Packet,,Yes
686,MUNCH 10RS,மன்ச் 10₹,Chocolates & Candy,chocolate,9.5,10.0,9.0,1 unit,,Yes
687,MUNCH 10RS BOX,மன்ச் 10₹ பெட்ழ,Chocolates & Candy,chocolate,380.0,420.0,378.0,Box,,Yes
684,MUNCH 5RS,மன்ச் 5₹,Chocolates & Candy,chocolate,4.6,5.0,4.5,1 unit,,Yes
685,MUNCH 5RS BOX,மன்ச் 5₹ பெட்ழ,Chocolates & Candy,chocolate,150.0,,145.0,Box,,Yes
704,MUNCH 5RS CASE,மன்ச் 5₹ பெட்ழ,Chocolates & Candy,chocolate,0.0,,,Case,,Yes
2181,MUNCH CHOCO 10RS[16],,Chocolates & Candy,chocolate,135.0,160.0,130.0,1 unit,16,Yes
2138,MY FRUIT JELLY 1RS,,Chocolates & Candy,candy,60.0,150.0,50.0,1 unit,,Yes
2164,ORANGE MITTAI 1RS JAR,,Chocolates & Candy,candy,135.0,200.0,130.0,Jar,,Yes
1128,ORANGE MITTAI RAT RS 50P,ஆரஞ்சு மிட்டாய் 50,Chocolates & Candy,candy,70.0,100.0,65.0,1 unit,,Yes
178,THENMITTAI,தென் மிட்டாய்,Chocolates & Candy,candy,15.0,20.0,15.0,1 unit,,Yes
2089,THENMITTAI JAR 5RS,,Chocolates & Candy,candy,138.0,200.0,136.0,Jar,,Yes
589,TIGER CRM CHOCO 5RS,டைகர் சிஆர்எம் சாக்கொ 5₹,Chocolates & Candy,chocolate,54.0,60.0,52.0,1 unit,,Yes
2003,TREAT CHOCO 10RS,,Chocolates & Candy,chocolate,9.1,10.0,9.1,1 unit,,Yes
2224,UNIBIC CHOCO 50RS,,Chocolates & Candy,chocolate,35.0,50.0,31.0,1 unit,,Yes
2202,UNIBIC CHOCO KISS 20RS,,Chocolates & Candy,chocolate,18.0,,17.5,1 unit,,Yes
2242,50 50 CHEESE 10RS,,Dairy & Ghee,milk,10.0,,9.0,1 unit,,Yes
2134,ANN PALKOVA 5RS,,Dairy & Ghee,milk,95.0,,90.0,1 unit,,Yes
1138,CLASSIC MILK 10RS PC,கிளாசிக் பால் ₹10,Dairy & Ghee,milk,9.2,10.0,9.1,Piece,,Yes
2198,CLASSIC MILK 10RS[120],கிளாசிக் பால் ₹10 (120),Dairy & Ghee,milk,1090.0,1200.0,1080.0,1 unit,120,Yes
2199,CLASSIC MILK 18RS[60],கிளாசிக் பால் ₹18(60),Dairy & Ghee,milk,950.0,,930.0,1 unit,60,Yes
1137,CLASSIC MILK 20RS PC,கிளாசிக் பால் ₹20,Dairy & Ghee,milk,19.0,20.0,18.0,Piece,,Yes
2056,CURD RUSI 1LTR,,Dairy & Ghee,milk,65.0,100.0,65.0,1 L,,Yes
1517,DAIRY MILK 100RS,டெய்ரி மி;ல்க் 100₹,Dairy & Ghee,milk,92.0,100.0,91.0,1 unit,,Yes
660,DAIRY MILK 10RS,டெய்ரி மி;ல்க் 10₹,Dairy & Ghee,milk,9.5,10.0,9.0,1 unit,,Yes
661,DAIRY MILK 10RS BOX,டெய்ரி மி;ல்க் 10₹ பெட்ழ,Dairy & Ghee,milk,500.0,560.0,510.0,Box,,Yes
2075,DAIRY MILK 190RS,டெய்ரி மி;ல்க் 190₹,Dairy & Ghee,milk,170.0,190.0,170.0,1 unit,,Yes
662,DAIRY MILK 20RS,டெய்ரி மி;ல்க் 20₹,Dairy & Ghee,milk,18.5,20.0,18.0,1 unit,,Yes
663,DAIRY MILK 20RS BOX,டெய்ரி மி;ல்க் 20₹ பெட்ழ,Dairy & Ghee,milk,700.0,800.0,725.0,Box,,Yes
665,DAIRY MILK 40RS BOX,டெய்ரி மி;ல்க் 40₹ பெட்ழ,Dairy & Ghee,milk,1060.0,1200.0,1050.0,Box,,Yes
664,DAIRY MILK 50RS,டெய்ரி மி;ல்க் 50₹,Dairy & Ghee,milk,45.0,,45.0,1 unit,,Yes
658,DAIRY MILK 5RS,டெய்ரி மி;ல்க் 5₹,Dairy & Ghee,milk,5.0,,4.6,1 unit,,Yes
2012,DAIRY MILK 5RS,,Dairy & Ghee,milk,4.5,5.0,4.5,1 unit,,Yes
1350,DAIRY MILK RS 5[72],டெய்ரி மில்க் ₹5(72),Dairy & Ghee,milk,335.0,360.0,330.0,1 unit,72,Yes
659,DIARY MILK 5RS BOX,டெய்ரி மி;ல்க் 5₹ பெட்ழ,Dairy & Ghee,milk,330.0,360.0,320.0,Box,,Yes
2237,DOODH MILK 10RS,,Dairy & Ghee,milk,95.0,100.0,88.0,1 unit,,Yes
2238,DOODH MILK 5RS,,Dairy & Ghee,milk,100.0,,88.0,1 unit,,Yes
503,ELIT  CAK BUTTER 120RS,எலிட் கெக் பட்டர் 120₹,Dairy & Ghee,milk,110.0,120.0,105.0,1 unit,,Yes
1250,GHEE G.R.B 100G KATTU[10],,Dairy & Ghee,oil,880.0,930.0,865.0,100 g,10,Yes
1251,GHEE G.R.B 100G PC,,Dairy & Ghee,oil,90.0,93.0,88.0,100 g,,Yes
2172,GHEE G.R.B 10RS,,Dairy & Ghee,oil,8.5,10.0,8.3,1 unit,,Yes
2171,GHEE G.R.B 10RS [80],,Dairy & Ghee,oil,670.0,800.0,660.0,1 unit,80,Yes
1254,GHEE G.R.B 1L POUCH,,Dairy & Ghee,oil,710.0,750.0,700.0,1 L,,Yes
1252,GHEE G.R.B 200G PC,,Dairy & Ghee,oil,190.0,,185.0,200 g,,Yes
1580,GHEE G.R.B 20RS,,Dairy & Ghee,oil,185.0,200.0,180.0,1 unit,,Yes
1253,GHEE G.R.B 500G JAR,,Dairy & Ghee,oil,395.0,433.0,390.0,500 g,,Yes
1248,GHEE G.R.B 50G KATTU[20],,Dairy & Ghee,oil,890.0,1040.0,885.0,50 g,20,Yes
1249,GHEE G.R.B 50G PC,,Dairy & Ghee,oil,46.0,60.0,45.0,50 g,,Yes
1295,GHEE UDHA. KRISH 100G KATU[10],நெய் உதயகிருஷ்ணா 100கிராம் கட்டு,Dairy & Ghee,oil,900.0,970.0,880.0,100 g,10,No
1296,GHEE UDHA. KRISH 100G PC,நெய் உதயகிருஷ்ணா 100கிராம்,Dairy & Ghee,oil,78.0,97.0,77.5,100 g,,Yes
1293,GHEE UDHA. KRISH 50G KATTU[20],நெய் உதயகிருஷ்ணா 50கிராம் கடடு(20),Dairy & Ghee,oil,900.0,1000.0,890.0,50 g,20,Yes
1294,GHEE UDHA. KRISH 50G PC,நெய் உதயகிருஷ்ணா 50கிராம்,Dairy & Ghee,oil,46.0,50.0,45.0,50 g,,Yes
1292,GHEE UDHA. KRISH RS10 PC,நெய் உதயகிருஷ்ணா ₹10,Dairy & Ghee,oil,8.5,10.0,8.3,10 pc,,Yes
1291,GHEE UDHA. KRISH RS10 SAR,நெய் உதயகிருஷ்ணா ₹10 சரம்,Dairy & Ghee,oil,197.0,250.0,195.0,Strip,,Yes
1290,GHEE UDHA. KRISH RS10[50],நெய் உதயகிருஷ்ணா ₹10(50),Dairy & Ghee,oil,380.0,500.0,375.0,1 unit,50,Yes
560,GOODAY BUTTER 5RS,குட்டெ பட்டர் 5₹,Dairy & Ghee,milk,55.0,60.0,54.0,1 unit,,Yes
1168,JELLY BUTTERFLY 5RS JAR,,Dairy & Ghee,milk,150.0,200.0,145.0,Jar,,Yes
525,MALKIST CHEESE 5RS,மால்கிஸ்ட் சீஸ் 5₹,Dairy & Ghee,milk,135.0,150.0,160.0,1 unit,,Yes
552,MILK 10RS,மில்க் 10₹,Dairy & Ghee,milk,9.15,10.0,9.0,1 unit,,Yes
551,MILK 10RS [120],மில்க் 10₹ (120),Dairy & Ghee,milk,1080.0,1200.0,1080.0,1 unit,120,Yes
1535,MILK 35RS,மில்க் 35₹,Dairy & Ghee,milk,32.5,35.0,31.5,1 unit,,Yes
1461,MILK 35RS CASE [56],மில்க் 35₹ பெட்ழ(56),Dairy & Ghee,milk,1730.0,1960.0,1725.0,Case,56,Yes
555,MILK 5RS,மில்க் 5₹,Dairy & Ghee,milk,4.6,5.0,4.6,1 unit,,No
554,MILK 5RS KATTU,மில்க் 5₹ கட்டு,Dairy & Ghee,milk,138.0,150.0,136.0,Bundle,,Yes
553,MILK 5RS [210],மில்க் 5₹ (210),Dairy & Ghee,milk,950.0,,945.0,1 unit,210,Yes
2042,MILK CREAM 10RS,மில்க் கிரீம் 10₹,Dairy & Ghee,milk,9.5,100.0,9.1,1 unit,,Yes
556,MILK CREAM 10RS [72],மில்க் கிரீம் 10₹ (72),Dairy & Ghee,milk,650.0,720.0,650.0,1 unit,72,Yes
2203,MILK POWDER 10RS,பால் பவுடர் 10₹,Dairy & Ghee,milk,120.0,,110.0,1 unit,,Yes
2066,MILK POWDER 5RS,பால் பவுடர் 5₹,Dairy & Ghee,milk,54.0,60.0,55.0,1 unit,,Yes
2097,MILK WAFER ROLL 5RS,,Dairy & Ghee,milk,92.0,100.0,90.0,1 unit,,No
2060,MILKMAID,,Dairy & Ghee,milk,200.0,,200.0,1 unit,,Yes
2114,MILKY BAR 10RS,,Dairy & Ghee,milk,9.0,10.0,9.0,1 unit,,Yes
683,MILKY BAR 5RS,மில்கிபார் 5₹,Dairy & Ghee,milk,5.0,,4.6,1 unit,,Yes
682,MILKY BAR 5RS BOX,மில்கிபார் 5₹ பெட்ழ,Dairy & Ghee,milk,130.0,140.0,125.0,Box,,Yes
531,NABATI CHEESE 10RS,நபாட்ழ ச்சீஸ் 10₹,Dairy & Ghee,milk,8.5,10.0,8.0,1 unit,,Yes
536,NABATI CHEESE 5RS,நபாட்ழ ச்சீஸ் 5₹,Dairy & Ghee,milk,155.0,180.0,150.0,1 unit,,Yes
977,NANDHINI 100ML BOX[10],நந்தினி 100மிலி பெட்ழ,Dairy & Ghee,milk,1480.0,3000.0,1460.0,100 ml,10,Yes
978,NANDHINI 100ML KATTU,நந்தினி 100மிலி கட்டு,Dairy & Ghee,milk,180.0,300.0,170.0,100 ml,,Yes
975,NANDHINI 50ML BOX[10],நந்தினி 500மிலி பெட்ழ(10),Dairy & Ghee,milk,1500.0,4000.0,1480.0,50 ml,10,Yes
976,NANDHINI 50ML KATTU,நந்தினி 50மிலி கட்டு,Dairy & Ghee,milk,180.0,400.0,170.0,50 ml,,Yes
979,NANDHINI BOX[20],நந்தினி பெட்ழ(20),Dairy & Ghee,milk,1500.0,1800.0,1500.0,Box,20,Yes
1289,PALKOVA 1RS,பால்கொவா 1₹,Dairy & Ghee,milk,46.0,60.0,45.0,1 unit,,Yes
1499,ROSEMILK ESSENCE,ரொஸ்மில்க் எசென்ஸ்,Dairy & Ghee,milk,33.0,35.0,32.0,1 unit,,Yes
1240,SUN MILK 10RS CASE[108],சன் மில்க் 10₹ பெட்ழ(108),Dairy & Ghee,milk,970.0,1080.0,965.0,Case,108,Yes
1506,SUPER MILK 10RS [K],,Dairy & Ghee,milk,104.0,120.0,102.0,1 unit,,Yes
1587,SUPERMILK 10RS [120],,Dairy & Ghee,milk,1000.0,1200.0,980.0,1 unit,120,Yes
1583,VILLAKU GHEE 10RS,விளக்கு நெய் 10₹,Dairy & Ghee,oil,150.0,200.0,145.0,1 unit,,Yes
1551,A2B DAL MIXTURE 5RS,,Dal & Pulses,dal,70.0,80.0,69.0,1 unit,,Yes
1552,A2B DAL MIXTURE 5RS,,Dal & Pulses,dal,70.0,80.0,69.0,1 unit,,Yes
1556,A2B MASALA M.DHAL 5RS,,Dal & Pulses,dal,70.0,80.0,69.0,1 unit,,Yes
1555,A2B MOONG DHAL 5RS,,Dal & Pulses,dal,53.0,60.0,51.0,1 unit,,Yes
1528,DALDA 50ML,,Dal & Pulses,oil,85.0,120.0,80.0,50 ml,,Yes
1258,GINGELY OIL [GOLD MEDAL] 200ML PC,நல்லெண்நெய் (கொல்டு மெடல்)200மிலி,Dal & Pulses,oil,67.0,90.0,65.0,200 ml,,Yes
1256,GINGELY OIL [GOLD MEDAL]1L,நல்லெண்நெய் (கொல்டு மெடல்)1லி,Dal & Pulses,oil,310.0,400.0,300.0,1 L,,Yes
1255,GINGELY OIL[GOLD MEDAL] 1/2,நல்லெண்நெய் (கொல்டு மெடல்) 1ஃ2,Dal & Pulses,oil,160.0,190.0,150.0,1 unit,,Yes
2095,KADALA MAVU,,Dal & Pulses,dal,85.0,200.0,85.0,1 unit,,Yes
2002,KADALA MAVUU 200G,கடலை மாவு 200கி,Dal & Pulses,dal,30.0,100.0,29.0,200 g,,Yes
1467,KADALAI MAVU 1/2 PKT,கடலை மாவு 1ஃ2 பாக்.,Dal & Pulses,dal,40.0,60.0,38.0,Packet,,Yes
1287,KADALAI.PAYIR,கடலை பயறு,Dal & Pulses,dal,90.0,150.0,86.0,1 unit,,Yes
196,KADALAPAYIR 5RS,கடலைபயிர் 5₹,Dal & Pulses,dal,42.0,60.0,40.0,1 unit,,Yes
241,KADALAPAYIR MASALA 1KG,கடலைபயிர் மசாலா 1கி,Dal & Pulses,dal,115.0,150.0,110.0,1 kg,,Yes
218,KADALPASI 5RS,கடல்பாசி 5₹,Dal & Pulses,dal,42.0,60.0,40.0,1 unit,,No
1349,KARUPU KADALAI SMALL KG,கருப்பு கடலை சிறியது,Dal & Pulses,dal,100.0,,80.0,1 unit,,Yes
1384,KARUPU ULUNDHU,கருப்பு உளுந்து,Dal & Pulses,dal,108.0,120.0,102.0,1 unit,,Yes
193,KONDAKADALAI 5RS,கொண்டைகடலை 5₹,Dal & Pulses,dal,42.0,60.0,40.0,1 unit,,Yes
2038,MYSORE SANDAL 69RS,,Dal & Pulses,dal,66.0,69.0,63.0,1 unit,,Yes
1523,PATHA ULUNDHU,பத்தை உளுந்து,Dal & Pulses,dal,140.0,200.0,132.0,1 unit,,No
347,POWER SANDAL 10RS,பவர் சான்டல் 10₹,Dal & Pulses,dal,105.0,120.0,102.0,1 unit,,Yes
345,POWER SANDAL 10RS SARAM,பவர் சான்டல் 10₹ சரம்,Dal & Pulses,dal,110.0,120.0,108.0,Strip,,Yes
330,POWER SANDAL 45RS,பவர் சான்டல் 45₹,Dal & Pulses,dal,43.0,45.0,42.0,1 unit,,Yes
1212,SANTOOR 10RS KATTU[4],சந்துஸர் 10₹ கட்டு(4),Dal & Pulses,dal,37.5,40.0,37.0,Bundle,4,Yes
1189,SANTOOR 41RS,சந்துஸர் 41₹,Dal & Pulses,dal,38.0,41.0,36.0,1 unit,,Yes
1371,SANTOOR 5RS KATTU[24],சந்துஸர் 5₹ கட்டு (24),Dal & Pulses,dal,108.0,120.0,105.0,Bundle,24,Yes
2271,SUGAR 100GRAM,,Dal & Pulses,dal,6.0,11.0,5.5,100 g,,Yes
1165,TOOR DHALL KG,து.பருப்பு,Dal & Pulses,dal,120.0,200.0,135.0,1 unit,,Yes
187,UPPU KADALAI 5RS,உப்பு கடலை 5₹,Dal & Pulses,dal,42.0,60.0,40.0,1 unit,,Yes
1131,UPPU KADALAI KG,உப்பு கடலை,Dal & Pulses,dal,115.0,200.0,110.0,1 unit,,Yes
1188,VARUKADALAI,வறுகடலை,Dal & Pulses,dal,100.0,120.0,95.0,1 unit,,Yes
185,VARUKADALAI 5RS,வறுகடலை 5₹,Dal & Pulses,dal,42.0,60.0,40.0,1 unit,,Yes
1149,VARUKADALAI 7* BAG[30],வறுகடலை பை(30),Dal & Pulses,dal,2900.0,3000.0,2820.0,Bag,30,Yes
1352,VELLA KADALAI BIG KG,வெ.கடலை பெரியது,Dal & Pulses,dal,160.0,200.0,150.0,1 unit,,No
1306,VELLA KADALAI SMALL KG,வெ.கடலை சிறியது,Dal & Pulses,dal,95.0,200.0,85.0,1 unit,,Yes
1337,VELLA ULUNDHU,வெள்ள உளுந்து,Dal & Pulses,dal,150.0,250.0,140.0,1 unit,,Yes
26,24 KARAT BAG[30],24 கெரட் பை(30),General Store,generic,2090.0,2250.0,2085.0,Bag,30,Yes
1604,50 50 ALL ROUNDER 10RS,,General Store,generic,108.0,120.0,105.0,1 unit,,No
566,50-50 10RS,50-50 10₹,General Store,generic,9.1,10.0,9.0,1 unit,,Yes
2187,50-50 10RS MASKA,,General Store,generic,9.0,10.0,9.0,1 unit,,Yes
565,50-50 10RS [108],50-50 10₹ (108),General Store,generic,965.0,1050.0,955.0,1 unit,108,Yes
564,50-50 5RS,50-50 5₹,General Store,generic,55.0,60.0,54.0,1 unit,,Yes
563,50-50 5RS [144],50-50 5₹ (144),General Store,generic,640.0,720.0,630.0,1 unit,144,Yes
43,666 SARAM,666 சரம்,General Store,generic,50.0,,45.0,Strip,,Yes
1436,7 O CLOCK PC,7ஓ கிளாக் 1எண்,General Store,generic,18.0,25.0,17.5,Piece,,Yes
1051,707 5RS BOX [60],707 5₹ பெட்ழ(60),General Store,generic,270.0,300.0,265.0,Box,60,Yes
1052,707 5RS PC,707 5₹,General Store,generic,4.5,5.0,4.45,Piece,,Yes
1047,707 BLUE 10RS BOX[60],707 புளு 10₹ பெட்ழ(60),General Store,generic,530.0,600.0,520.0,Box,60,Yes
1048,707 BLUE 10RS PC,707 புளு 10₹,General Store,generic,8.8,10.0,8.7,Piece,,Yes
1049,707 WHITE 10RS BOX[60],707 வெள்ளை 10₹ பெட்ழ(60),General Store,generic,505.0,600.0,500.0,Box,60,Yes
1050,707 WHITE 10RS PC,707 வெள்ளை 10₹,General Store,generic,8.7,10.0,8.65,Piece,,Yes
1451,A4 SHEET BUNDLE,ஏ4 ஷீட் பன்டல்,General Store,cake,250.0,500.0,245.0,Bundle,,Yes
300,AADHAV,ஆதவ்,General Store,generic,45.0,80.0,45.0,1 unit,,Yes
1456,ACTION 500 ATA,ஆக்ஷன் 500 அட்டை,General Store,generic,36.0,60.0,40.0,1 unit,,Yes
1585,ACTION 500 BOX,,General Store,generic,490.0,800.0,485.0,Box,,Yes
2151,AGNI BLUE 10RS,,General Store,generic,220.0,300.0,210.0,1 unit,,Yes
2152,AGNI RED 10RS,,General Store,generic,215.0,300.0,210.0,1 unit,,Yes
2018,ALA 10RS,,General Store,generic,100.0,,60.0,1 unit,,Yes
1525,ALL OUT MACHINE,ஆல் அவுட் மெசின்,General Store,generic,98.0,105.0,98.0,1 unit,,Yes
1494,ALLWIN WHITE 1RS,ஆல்வின் வெள்ளை 1₹,General Store,generic,98.0,125.0,95.0,1 unit,,Yes
2044,ALPENLIABLE 1RS,,General Store,generic,92.0,100.0,91.0,1 unit,,Yes
2160,ALPENLIABLE JAR 1RS,,General Store,generic,190.0,210.0,189.0,Jar,,Yes
291,ALPENLIEBE 5RS,ஏ.பென்லீப் 5₹,General Store,generic,215.0,240.0,210.0,1 unit,,Yes
1495,ALWIN STRAW 1RS,ஆல்வின் ஸ்ட்ரா 1₹,General Store,generic,100.0,125.0,98.0,1 unit,,Yes
14,AMERI. JAGEDEMBA BAG[26],அமெரி சூகதம்பா பை(26),General Store,generic,1480.0,1800.0,1460.0,Bag,26,Yes
1037,AMERI. RUCHI BAG [26],அமெரி ருசி பை(26),General Store,generic,1140.0,1900.0,1350.0,Bag,26,Yes
21,AMERICAN JAGADEMBA KG,அமெரிக்ன் டிசூகதம்பா,General Store,generic,60.0,70.0,60.0,1 unit,,No
1157,AMURTANJAN 2RS KATTU[5],அமுர்தாஞ்சன் 2₹ கட்டு(5),General Store,generic,155.0,200.0,150.0,Bundle,5,Yes
1282,AMURTANJAN 2RS SAR,அமுர்தாஞ்சன் 2₹ சரம்,General Store,generic,34.0,40.0,33.0,Strip,,Yes
2009,AMURTANJAN 44RS,அமுர்தாஞ்சன் 44₹,General Store,generic,38.0,44.0,37.0,1 unit,,Yes
1345,AMURTANJAN STR 40RS KATU[25],அமுர்தாஞ்சன் எஸ்ழஆர் 40₹ கட்டு(25),General Store,generic,850.0,1050.0,840.0,1 unit,25,Yes
1360,ANNATCHI POO KG,அண்ணாசி பூ 1கி,General Store,generic,800.0,1000.0,780.0,1 unit,,Yes
163,ANNI,அண்ணி,General Store,generic,35.0,40.0,35.0,1 unit,,Yes
170,ANNI BAG,அண்ணி பை,General Store,generic,1690.0,2040.0,1690.0,Bag,,Yes
1545,APPALA POO,,General Store,generic,180.0,300.0,170.0,1 unit,,Yes
143,APSARA CRAIYONS,அப்சரா கிரயான்ஸ்,General Store,generic,93.0,120.0,90.0,1 unit,,Yes
141,APSARA SHARPENER,அப்சரா ஷார்ப்னர்,General Store,pen,78.0,100.0,76.0,1 unit,,Yes
272,AQUAFINA 1L,அக்குவாபினா 1லி,General Store,water,170.0,240.0,160.0,1 L,,Yes
1110,ARASAN RS 22 BOX[60],அரசன் ₹22 பெட்ழ(60),General Store,generic,1100.0,3000.0,1085.0,Box,60,Yes
1111,ARASAN RS 22 PC,அரசன் ₹22,General Store,generic,19.0,22.0,18.5,22 pc,,Yes
1112,ARASAN RS 26 BOX [60],அரசன் ₹26 பெட்ழ(60),General Store,generic,1340.0,1560.0,1320.0,Box,60,Yes
1113,ARASAN RS 36PC,அரசன் 36 ₹,General Store,generic,34.0,36.0,32.0,36 pc,,Yes
36,ARNAKAYIR BLACK,அரைஞான் கயிறு,General Store,generic,75.0,100.0,55.0,1 unit,,Yes
37,ARNAKAYIR RED,அரைஞான் கயிறு சிவப்பு,General Store,generic,60.0,100.0,55.0,1 unit,,Yes
2083,AROMO 1LTR,,General Store,generic,700.0,900.0,700.0,1 L,,Yes
322,ASWINI 52RS,அஸ்வினி 52₹,General Store,generic,48.0,52.0,47.0,1 unit,,Yes
323,ASWINI 78RS,அஸ்வினி 78₹,General Store,generic,75.0,78.0,70.0,1 unit,,Yes
1537,AVUL,,General Store,generic,75.0,100.0,70.0,1 unit,,Yes
430,BANDAID JAR,,General Store,generic,150.0,200.0,160.0,Jar,,Yes
433,BANDAID PCS,பென்டெட் 1எண்,General Store,generic,2.0,,1.25,Piece,,Yes
25,BASMATHI PAZHUPU BAG[26],பாசுமதி பபுப்பு பை(26),General Store,generic,1870.0,2080.0,1850.0,Bag,26,Yes
18,BASMATHI PAZUPU KG,பாசுமதி பபுப்பு,General Store,generic,80.0,100.0,90.0,1 unit,,Yes
1260,BASUMATHI XXXL[MITHAS 30KG] BAG,பாசுமதி 3எக்எல்(மிதாஸ் 30கி)பை,General Store,rice,2800.0,,2790.0,30 kg,,Yes
1259,BASUMATHI XXXL[MITHAS] KG,பாசுமதி 3எக்எல்(மிதாஸ்),General Store,rice,95.0,120.0,100.0,1 unit,,Yes
121,BLACK,பிளாக்,General Store,generic,80.0,200.0,75.0,1 unit,,Yes
120,BLACK BUNDLE,பிளாக பண்டல்,General Store,cake,650.0,1800.0,640.0,Bundle,,Yes
1363,BLACK GRAPES 250G ISHAN,சால்ட கிரெப்ஸ் 25கிராம் ஈஷான்,General Store,generic,95.0,150.0,90.0,250 g,,Yes
1191,BLACK ROSE BOX,பிளாக் ரொஸ் பெட்ழ,General Store,generic,43.0,60.0,41.0,Box,,Yes
513,BOOMER BIG,பூமர் பெரியது,General Store,generic,210.0,250.0,150.0,1 unit,,Yes
568,BOURBAN 10RS,பொர்பான் 10₹,General Store,generic,9.5,10.0,9.0,1 unit,,Yes
567,BOURBAN 10RS [120],பொர்பான் 10₹ (120),General Store,generic,1050.0,1200.0,1035.0,1 unit,120,Yes
2071,BRINJU ELLAI,,General Store,generic,300.0,,250.0,1 unit,,Yes
2110,BRITANIA LAYERZS 5RS,,General Store,generic,215.0,265.0,210.0,1 unit,,Yes
632,BRIYANI 50G KATTU,பிரியாணி 50கி கட்டு,General Store,generic,530.0,920.0,520.0,50 g,,Yes
631,BRIYANI 50G SARAM,பிரியாணி 50கி சரம்,General Store,generic,280.0,460.0,265.0,50 g,,Yes
41,BUDS REDROSE,பட்ஸ் டிரட்ரொஸ்,General Store,generic,75.0,80.0,70.0,1 unit,,Yes
59,BUMBARAM BIG,பம்பரம் பெரியது,General Store,generic,150.0,240.0,145.0,1 unit,,Yes
58,BUMBARAM SMALL,பம்பரம் சிறியது,General Store,generic,130.0,180.0,120.0,1 unit,,Yes
176,BUN 2RS,பன் 2₹,General Store,cake,18.0,24.0,18.0,1 unit,,Yes
177,BUN 3RS,பன் 3₹,General Store,cake,24.0,30.0,24.0,1 unit,,Yes
1116,CADBURY SHOTS RS 2,கெட்பரி ஷாட்ஸ் ₹2,General Store,generic,110.0,116.0,107.0,1 unit,,Yes
319,CAMEL 10RS,கெமல் 10₹,General Store,generic,5.0,10.0,4.25,1 unit,,Yes
318,CAMEL 5RS,கெமல் 5₹,General Store,generic,210.0,500.0,205.0,1 unit,,Yes
1401,CASHEW,முந்திரி,General Store,nuts,800.0,,770.0,1 unit,,Yes
1313,CASHEW,முந்திரி,General Store,nuts,800.0,,750.0,1 unit,,Yes
159,CATRIDGE BLACK,கெட்ரிசூ; கருப்பு,General Store,generic,75.0,100.0,70.0,1 unit,,Yes
158,CATRIDGE BLUE,கெட்ரிசூ; புளு,General Store,generic,75.0,100.0,70.0,1 unit,,Yes
1195,CAVENDER BUNDLE[20],கெவன்டர் பண்டல் (20),General Store,cake,710.0,860.0,700.0,Bundle,20,Yes
1390,CAVENDER PC,கெவன்டர்,General Store,generic,37.0,43.0,43.0,Piece,,Yes
292,CENTER FRESH,சென்டர்பிரஷ்,General Store,generic,205.0,225.0,200.0,1 unit,,Yes
293,CENTER FRUIT,சென்டர் புருட்,General Store,generic,135.0,150.0,135.0,1 unit,,Yes
2121,CENTER FRUIT 350RS,,General Store,generic,330.0,350.0,320.0,1 unit,,Yes
2212,CHANDRIKA 10RS,சந்திரிகா 10₹,General Store,soap,9.0,10.0,9.0,1 unit,,Yes
1230,CHANDRIKA 35RS,சந்திரிகா 35₹,General Store,soap,33.0,35.0,32.0,1 unit,,Yes
194,CHERRY 5RS,செர்ரி 5₹,General Store,generic,42.0,60.0,40.0,1 unit,,Yes
2058,CHERRY RED,,General Store,generic,300.0,,300.0,1 unit,,Yes
1574,CHICK GREEN 1RS,சிக் கிரீன் 1₹,General Store,generic,14.0,960.0,13.0,1 unit,,Yes
1148,CHICK GREEN 1RS [96] CASE,சிக் கிரீன் 1₹(96) பெட்ழ,General Store,generic,1420.0,1920.0,1410.0,Case,96,Yes
